1673	Et Lancelos dist 	E Lancellotto gli dice 	1663
1674	qu’il l’ocirra, 	che gli colperà il capo 	1664
1675	s’i ne se tient por outré; 	se non si tiene per oltrato, 	1665
1676	et cil est si esmaiés 	e quelli est si isvenuto 	1666
1677	a qu’il ne li puet respondre, 	che non gli può rispondere: 	1667
1678	ains gist pasmés adens 	si non dice motto, |anzi giace tutto ispasimato, 	1668|1669
1679	Et Lancelos le redrece, 	Se Lancellotto il ridirizza, 	1670
1680	si le trueve si ensanglenté 	si l truova si insanguinato 	1671
1681|1682	qu’il cuide bien |que il soit mors, 	ch’elli crede bene ch’elli sia morto. 	1672
1683	et lors se repent 	eAllor si ripente di ciò 	1673
1684	de ce que tant li avoit fet mal; 	che tanto gli à mal fatto, 	1674
1685	si s’asiet les lui 	si s’asiede dallato a lui 	1675
1686|1687	por veoir|que il fera. 	per vedere ch’elli farà, 	1676
1688	Et ja se relevoient troi de cels 	e già si rilevavano tre di quelli 	1677
1689	qui a terre avoient geu, 	che n terra avieno giaciuto. 	1678
1690	et Lancelos lor laisse core 	E Lancellotto lor lascia correre 	1679
1691	et dit 	e dice 	1680
1692	que mort sont	che morti	1681
